id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-07-22 00:43:34,6.14,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-07-22 00:43:40,126.25,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-07-22 00:45:46,64.64,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-07-22 00:46:51,11.27,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-07-22 00:47:02,55.72,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-07-22 00:47:58,21.73,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-07-22 00:48:19,56.3,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-07-22 00:49:16,25.9,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-07-22 00:49:42,2.95,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-07-22 00:49:45,17.94,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-07-22 00:50:03,94.82,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-07-22 00:51:37,65.26,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-07-22 00:52:43,8.62,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-07-22 00:52:51,92.84,PASSED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-07-22 00:54:24,15.99,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-07-22 00:54:40,95.33,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-07-22 00:56:16,71.97,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-07-22 00:57:28,60.52,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-07-22 00:58:28,165.22,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-07-22 01:01:14,0.53,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-07-22 01:01:14,85.75,BLOCKED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-07-22 01:02:40,94.01,PASSED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-07-22 01:04:14,156.53,PASSED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-07-22 01:06:51,155.1,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-07-22 01:09:26,179.49,FAILED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-07-22 01:12:25,179.0,BLOCKED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-07-22 01:15:24,153.68,PASSED 



