id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-06-08 11:42:44,6.09,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-06-08 11:42:50,152.27,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-06-08 11:45:23,65.71,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-06-08 11:46:28,11.3,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-06-08 11:46:40,56.22,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-06-08 11:47:36,21.93,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-06-08 11:47:58,57.07,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-06-08 11:48:55,26.29,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-06-08 11:49:21,3.17,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-06-08 11:49:24,21.23,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-06-08 11:49:46,97.57,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-06-08 11:51:23,66.61,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-06-08 11:52:30,8.63,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-06-08 11:52:39,94.11,PASSED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-06-08 11:54:13,15.98,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-06-08 11:54:29,96.9,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-06-08 11:56:06,72.88,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-06-08 11:57:19,61.19,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-06-08 11:58:20,168.77,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-06-08 12:01:09,0.56,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-06-08 12:01:09,89.17,BLOCKED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-06-08 12:02:38,96.66,PASSED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-06-08 12:04:15,161.92,PASSED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-06-08 12:06:57,165.0,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-06-08 12:09:42,188.66,FAILED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-06-08 12:12:51,181.34,BLOCKED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-06-08 12:15:52,162.19,PASSED 



