id, title, cycle, startTime, duration, outcome
docker_plugin_finalize,"Validate docker plugin finalize command",1,2022-06-16 14:59:33,34.51,PASSED 
docker_plugin_install,"Validate docker plugin install",1,2022-06-16 15:00:07,35.29,PASSED 
docker_plugin_install_with_version,"Validate docker plugin install",1,2022-06-16 15:00:42,33.3,PASSED 
docker_plugin_remove,"Validate docker plugin remove",1,2022-06-16 15:01:16,33.06,PASSED 
docker_plugin_remove_with_version,"Validate docker plugin remove with version",1,2022-06-16 15:01:49,34.27,PASSED 
docker_plugin_update,"Validate docker plugin install updates existing containers",1,2022-06-16 15:02:23,63.06,PASSED 
SoftwareManagement.sm_docker_install_remove_multiple,"Validate end to end behaviour for the docker plugin for multiple docker images with mixed versions",1,2022-06-16 15:03:26,150.86,PASSED 



