id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-05-24 10:58:55,6.21,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-05-24 10:59:01,101.43,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-05-24 11:00:42,64.62,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-05-24 11:01:47,11.29,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-05-24 11:01:58,55.84,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-05-24 11:02:54,21.92,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-05-24 11:03:16,56.12,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-05-24 11:04:12,26.4,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-05-24 11:04:39,3.39,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-05-24 11:04:42,18.43,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-05-24 11:05:01,95.88,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-05-24 11:06:37,65.29,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-05-24 11:07:42,8.81,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-05-24 11:07:51,92.68,PASSED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-05-24 11:09:24,15.88,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-05-24 11:09:39,94.95,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-05-24 11:11:14,72.33,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-05-24 11:12:27,60.8,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-05-24 11:13:28,152.14,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-05-24 11:16:00,0.55,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-05-24 11:16:00,189.72,BLOCKED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-05-24 11:19:10,167.11,BLOCKED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-05-24 11:21:57,166.2,BLOCKED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-05-24 11:24:44,165.64,BLOCKED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-05-24 11:27:29,166.99,BLOCKED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-05-24 11:30:16,166.42,BLOCKED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-05-24 11:33:03,165.5,BLOCKED 



