id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-04-27 08:53:00,6.19,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-04-27 08:53:06,150.64,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-04-27 08:55:37,64.56,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-04-27 08:56:41,11.3,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-04-27 08:56:53,55.84,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-04-27 08:57:49,21.81,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-04-27 08:58:10,56.36,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-04-27 08:59:07,25.98,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-04-27 08:59:33,2.97,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-04-27 08:59:36,19.22,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-04-27 08:59:55,95.48,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-04-27 09:01:31,66.01,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-04-27 09:02:37,8.58,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-04-27 09:02:45,93.6,PASSED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-04-27 09:04:19,15.95,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-04-27 09:04:35,95.28,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-04-27 09:06:10,72.84,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-04-27 09:07:23,60.72,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-04-27 09:08:24,165.81,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-04-27 09:11:10,0.55,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-04-27 09:11:10,87.17,BLOCKED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-04-27 09:12:37,96.13,PASSED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-04-27 09:14:14,155.22,PASSED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-04-27 09:16:49,155.93,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-04-27 09:19:25,179.05,FAILED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-04-27 09:22:24,179.59,BLOCKED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-04-27 09:25:24,152.54,PASSED 



