id, title, cycle, startTime, duration, outcome
docker_plugin_finalize,"Validate docker plugin finalize command",1,2022-06-10 13:53:24,33.62,PASSED 
docker_plugin_install,"Validate docker plugin install",1,2022-06-10 13:53:57,36.19,PASSED 
docker_plugin_install_with_version,"Validate docker plugin install",1,2022-06-10 13:54:34,32.71,PASSED 
docker_plugin_remove,"Validate docker plugin remove",1,2022-06-10 13:55:06,33.19,PASSED 
docker_plugin_remove_with_version,"Validate docker plugin remove with version",1,2022-06-10 13:55:40,34.2,PASSED 
docker_plugin_update,"Validate docker plugin install updates existing containers",1,2022-06-10 13:56:14,62.75,PASSED 
SoftwareManagement.sm_docker_install_remove_multiple,"Validate end to end behaviour for the docker plugin for multiple docker images with mixed versions",1,2022-06-10 13:57:17,151.19,PASSED 



