id, title, cycle, startTime, duration, outcome
docker_plugin_finalize,"Validate docker plugin finalize command",1,2022-07-16 18:08:18,33.66,PASSED 
docker_plugin_install,"Validate docker plugin install",1,2022-07-16 18:08:52,33.92,PASSED 
docker_plugin_install_with_version,"Validate docker plugin install",1,2022-07-16 18:09:26,32.47,PASSED 
docker_plugin_remove,"Validate docker plugin remove",1,2022-07-16 18:09:58,33.15,PASSED 
docker_plugin_remove_with_version,"Validate docker plugin remove with version",1,2022-07-16 18:10:32,34.39,PASSED 
docker_plugin_update,"Validate docker plugin install updates existing containers",1,2022-07-16 18:11:06,62.89,PASSED 
SoftwareManagement.sm_docker_install_remove_multiple,"Validate end to end behaviour for the docker plugin for multiple docker images with mixed versions",1,2022-07-16 18:12:09,149.67,PASSED 



