id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-07-21 14:55:15,6.13,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-07-21 14:55:21,126.79,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-07-21 14:57:28,64.15,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-07-21 14:58:32,11.31,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-07-21 14:58:43,55.99,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-07-21 14:59:39,21.9,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-07-21 15:00:01,56.01,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-07-21 15:00:57,26.05,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-07-21 15:01:23,2.97,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-07-21 15:01:26,19.35,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-07-21 15:01:46,94.91,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-07-21 15:03:21,65.4,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-07-21 15:04:26,8.56,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-07-21 15:04:35,92.82,PASSED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-07-21 15:06:08,15.93,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-07-21 15:06:23,95.03,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-07-21 15:07:59,72.01,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-07-21 15:09:11,60.74,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-07-21 15:10:11,163.5,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-07-21 15:12:55,0.57,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-07-21 15:12:56,86.48,BLOCKED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-07-21 15:14:22,95.31,PASSED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-07-21 15:15:57,156.66,PASSED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-07-21 15:18:34,156.31,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-07-21 15:21:10,178.33,FAILED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-07-21 15:24:09,179.9,BLOCKED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-07-21 15:27:09,152.39,PASSED 



