id, title, cycle, startTime, duration, outcome
docker_plugin_finalize,"Validate docker plugin finalize command",1,2022-07-21 10:49:37,32.01,PASSED 
docker_plugin_install,"Validate docker plugin install",1,2022-07-21 10:50:09,33.99,PASSED 
docker_plugin_install_with_version,"Validate docker plugin install",1,2022-07-21 10:50:43,32.17,PASSED 
docker_plugin_remove,"Validate docker plugin remove",1,2022-07-21 10:51:15,33.05,PASSED 
docker_plugin_remove_with_version,"Validate docker plugin remove with version",1,2022-07-21 10:51:48,34.34,PASSED 
docker_plugin_update,"Validate docker plugin install updates existing containers",1,2022-07-21 10:52:23,62.5,PASSED 
SoftwareManagement.sm_docker_install_remove_multiple,"Validate end to end behaviour for the docker plugin for multiple docker images with mixed versions",1,2022-07-21 10:53:25,151.81,PASSED 



