id, title, cycle, startTime, duration, outcome
docker_plugin_finalize,"Validate docker plugin finalize command",1,2022-06-10 10:04:24,31.51,PASSED 
docker_plugin_install,"Validate docker plugin install",1,2022-06-10 10:04:55,34.81,PASSED 
docker_plugin_install_with_version,"Validate docker plugin install",1,2022-06-10 10:05:30,33.08,PASSED 
docker_plugin_remove,"Validate docker plugin remove",1,2022-06-10 10:06:03,32.95,PASSED 
docker_plugin_remove_with_version,"Validate docker plugin remove with version",1,2022-06-10 10:06:36,34.47,PASSED 
docker_plugin_update,"Validate docker plugin install updates existing containers",1,2022-06-10 10:07:11,62.65,PASSED 
SoftwareManagement.sm_docker_install_remove_multiple,"Validate end to end behaviour for the docker plugin for multiple docker images with mixed versions",1,2022-06-10 10:08:13,151.63,PASSED 



