id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-06-02 08:49:46,6.12,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-06-02 08:49:52,99.92,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-06-02 08:51:32,64.14,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-06-02 08:52:36,11.28,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-06-02 08:52:47,55.81,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-06-02 08:53:43,21.84,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-06-02 08:54:05,55.4,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-06-02 08:55:01,25.9,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-06-02 08:55:26,3.07,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-06-02 08:55:30,18.04,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-06-02 08:55:48,94.77,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-06-02 08:57:22,65.39,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-06-02 08:58:28,8.61,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-06-02 08:58:37,92.36,PASSED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-06-02 09:00:09,15.84,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-06-02 09:00:25,94.64,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-06-02 09:01:59,71.46,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-06-02 09:03:11,60.39,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-06-02 09:04:11,152.85,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-06-02 09:06:44,0.53,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-06-02 09:06:45,188.97,BLOCKED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-06-02 09:09:54,165.99,BLOCKED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-06-02 09:12:40,166.83,BLOCKED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-06-02 09:15:27,166.82,BLOCKED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-06-02 09:18:14,166.13,BLOCKED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-06-02 09:21:00,166.17,BLOCKED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-06-02 09:23:46,165.95,BLOCKED 



