id, title, cycle, startTime, duration, outcome
docker_plugin_finalize,"Validate docker plugin finalize command",1,2022-07-21 17:11:01,28.82,PASSED 
docker_plugin_install,"Validate docker plugin install",1,2022-07-21 17:11:30,33.61,PASSED 
docker_plugin_install_with_version,"Validate docker plugin install",1,2022-07-21 17:12:04,32.7,PASSED 
docker_plugin_remove,"Validate docker plugin remove",1,2022-07-21 17:12:37,33.15,PASSED 
docker_plugin_remove_with_version,"Validate docker plugin remove with version",1,2022-07-21 17:13:10,35.13,PASSED 
docker_plugin_update,"Validate docker plugin install updates existing containers",1,2022-07-21 17:13:45,62.65,PASSED 
SoftwareManagement.sm_docker_install_remove_multiple,"Validate end to end behaviour for the docker plugin for multiple docker images with mixed versions",1,2022-07-21 17:14:48,149.68,PASSED 



