id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-04-28 08:33:59,6.2,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-04-28 08:34:05,100.81,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-04-28 08:35:46,64.59,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-04-28 08:36:51,11.52,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-04-28 08:37:02,55.75,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-04-28 08:37:58,21.82,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-04-28 08:38:20,55.7,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-04-28 08:39:15,25.97,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-04-28 08:39:41,2.92,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-04-28 08:39:44,22.17,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-04-28 08:40:07,95.49,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-04-28 08:41:42,65.93,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-04-28 08:42:48,8.66,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-04-28 08:42:57,92.57,PASSED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-04-28 08:44:29,16.04,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-04-28 08:44:45,95.41,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-04-28 08:46:21,72.38,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-04-28 08:47:33,61.69,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-04-28 08:48:35,153.97,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-04-28 08:51:09,0.58,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-04-28 08:51:10,85.59,BLOCKED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-04-28 08:52:35,94.65,PASSED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-04-28 08:54:10,158.46,PASSED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-04-28 08:56:48,156.82,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-04-28 08:59:25,178.08,FAILED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-04-28 09:02:24,179.39,BLOCKED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-04-28 09:05:23,149.92,PASSED 



