id, title, cycle, startTime, duration, outcome
docker_plugin_finalize,"Validate docker plugin finalize command",1,2022-04-28 09:09:37,34.45,PASSED 
docker_plugin_install,"Validate docker plugin install",1,2022-04-28 09:10:11,36.14,PASSED 
docker_plugin_install_with_version,"Validate docker plugin install",1,2022-04-28 09:10:48,33.37,PASSED 
docker_plugin_remove,"Validate docker plugin remove",1,2022-04-28 09:11:21,33.17,PASSED 
docker_plugin_remove_with_version,"Validate docker plugin remove with version",1,2022-04-28 09:11:54,34.27,PASSED 
docker_plugin_update,"Validate docker plugin install updates existing containers",1,2022-04-28 09:12:28,62.99,PASSED 
SoftwareManagement.sm_docker_install_remove_multiple,"Validate end to end behaviour for the docker plugin for multiple docker images with mixed versions",1,2022-04-28 09:13:31,108.78,BLOCKED 



