id, title, cycle, startTime, duration, outcome
docker_plugin_finalize,"Validate docker plugin finalize command",1,2022-07-22 02:38:29,28.5,PASSED 
docker_plugin_install,"Validate docker plugin install",1,2022-07-22 02:38:58,33.77,PASSED 
docker_plugin_install_with_version,"Validate docker plugin install",1,2022-07-22 02:39:31,34.16,PASSED 
docker_plugin_remove,"Validate docker plugin remove",1,2022-07-22 02:40:06,32.91,PASSED 
docker_plugin_remove_with_version,"Validate docker plugin remove with version",1,2022-07-22 02:40:39,34.15,PASSED 
docker_plugin_update,"Validate docker plugin install updates existing containers",1,2022-07-22 02:41:13,62.57,PASSED 
SoftwareManagement.sm_docker_install_remove_multiple,"Validate end to end behaviour for the docker plugin for multiple docker images with mixed versions",1,2022-07-22 02:42:15,176.83,PASSED 



