id, title, cycle, startTime, duration, outcome
c8y_jwt_token_retrieval,"Validate the Cumulocity JWT Token Retrieval feature",1,2022-05-04 08:21:08,23.33,PASSED 
local_mqtt_pub_fail_noqos,"Check error code when mosquitto is not running with no QoS set",1,2022-05-04 08:21:32,1.81,PASSED 
local_mqtt_pub_fail_qos0,"Check error code when mosquitto is not running with QoS set to 0",1,2022-05-04 08:21:33,1.72,PASSED 
local_mqtt_pub_fail_qos1,"Check error code when mosquitto is not running with QoS set to 1",1,2022-05-04 08:21:35,1.97,PASSED 
local_mqtt_pub_fail_qos2,"Check error code when mosquitto is not running with QoS set to 2",1,2022-05-04 08:21:37,1.73,PASSED 
local_mqtt_pub_sub,"Validate local publishing and subscribing",1,2022-05-04 08:21:39,2.1,PASSED 
local_mqtt_pub_sub_retain,"Validate local publishing with retain flag",1,2022-05-04 08:21:41,5.88,PASSED 
local_mqtt_pub_sub_with_sudo,"Validate local publishing and subscribing",1,2022-05-04 08:21:47,2.74,PASSED 
local_mqtt_sub_fail,"Validate local publishing when mosquitto is stopped",1,2022-05-04 08:21:50,1.7,PASSED 
log_request_error_messages,"Validate end to end behaviour for the log request operation check for error messages",1,2022-05-04 08:21:52,35.48,FAILED 
log_request_num_lines,"Validate end to end behaviour for the log request operation check for number of lines",1,2022-05-04 08:22:27,31.74,FAILED 
custom_init_system,"Custom init system test",1,2022-05-04 08:22:59,29.24,PASSED 
invalid_device_id,"Invalid Device ID",1,2022-05-04 08:23:28,4.23,PASSED 
mqtt_port_change_connection_fails,"mqtt port change connection fails",1,2022-05-04 08:23:32,1.67,PASSED 
mqtt_port_change_connection_works,"mqtt port change connection works for all the thin-edge services that use the mosquitto broker",1,2022-05-04 08:23:34,0.02,SKIPPED 
mqtt_port_set,"mqtt port set",1,2022-05-04 08:23:34,20.63,PASSED 
mqtt_port_unset,"mqtt port unset",1,2022-05-04 08:23:55,1.69,PASSED 
valid_device_id,"Valid device ID",1,2022-05-04 08:23:57,52.49,PASSED 
monitoring_smaller_interval,"Validate the tedge dm agent messages that are produced with smaller sampling interval than the batching window. Here the simulated collectd messages are used",1,2022-05-04 08:24:49,16.06,BLOCKED 
monitoring_with_collectd,"Validate tedge dm agent messages that are produced by batching the collectd messages",1,2022-05-04 08:25:05,0.02,SKIPPED 
monitoring_with_simulated_messages,"Validate the tedge dm agent messages that are produced from the simulated collectd messages",1,2022-05-04 08:25:05,4.47,BLOCKED 
SoftwareManagement.Plugin.apama_plugin_install,"Validate apama plugin install",1,2022-05-04 08:25:10,0.05,SKIPPED 
SoftwareManagement.Plugin.apama_plugin_mon_support,"Validate mon file support of apama plugin",1,2022-05-04 08:25:10,0.03,SKIPPED 
SoftwareManagement.Plugin.apama_plugin_remove,"Validate apama plugin remove",1,2022-05-04 08:25:10,0.02,SKIPPED 
SoftwareManagement.Plugin.apama_plugin_update,"Validate apama plugin updating one project with another",1,2022-05-04 08:25:10,0.02,SKIPPED 
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-05-04 08:25:10,0.06,SKIPPED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-05-04 08:25:10,0.02,SKIPPED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-05-04 08:25:10,0.02,SKIPPED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-05-04 08:25:10,0.02,SKIPPED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-05-04 08:25:10,0.03,SKIPPED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-05-04 08:25:11,0.03,SKIPPED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-05-04 08:25:11,0.03,SKIPPED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-05-04 08:25:11,0.02,SKIPPED 
apt_list_format,"Validate apt plugin list output format",1,2022-05-04 08:25:11,3.18,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-05-04 08:25:14,0.02,SKIPPED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-05-04 08:25:14,0.04,SKIPPED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-05-04 08:25:14,0.02,SKIPPED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-05-04 08:25:14,0.02,SKIPPED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-05-04 08:25:14,0.02,SKIPPED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-05-04 08:25:14,0.02,SKIPPED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-05-04 08:25:14,0.02,SKIPPED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-05-04 08:25:14,0.02,SKIPPED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-05-04 08:25:14,0.02,SKIPPED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-05-04 08:25:15,0.02,SKIPPED 
apt_wrong_option,"Validate apt plugin install",1,2022-05-04 08:25:15,0.02,SKIPPED 
docker_plugin_finalize,"Validate docker plugin finalize command",1,2022-05-04 08:25:15,0.05,SKIPPED 
docker_plugin_install,"Validate docker plugin install",1,2022-05-04 08:25:15,0.02,SKIPPED 
docker_plugin_install_with_version,"Validate docker plugin install",1,2022-05-04 08:25:15,0.02,SKIPPED 
docker_plugin_remove,"Validate docker plugin remove",1,2022-05-04 08:25:15,0.02,SKIPPED 
docker_plugin_remove_with_version,"Validate docker plugin remove with version",1,2022-05-04 08:25:15,0.02,SKIPPED 
docker_plugin_update,"Validate docker plugin install updates existing containers",1,2022-05-04 08:25:15,0.02,SKIPPED 
publish_flux,"Publish to flux topic",1,2022-05-04 08:25:15,72.16,NOT VERIFIED 
publish_sawmill,"Publish to sawmill topic",1,2022-05-04 08:26:27,78.62,NOT VERIFIED 
smoketest_json,"Smoke Test Json",1,2022-05-04 08:27:46,44.97,PASSED 
smoketest_json_400_samples_10ms,"Smoketest Json 400 Samples 10ms Delay",1,2022-05-04 08:28:31,56.74,PASSED 
smoketest_json_400_samples_20ms,"Smoketest Json 400 Samples 20ms Delay",1,2022-05-04 08:29:28,58.04,PASSED 
smoketest_smartrest,"Smoketest SmartREST",1,2022-05-04 08:30:26,48.27,PASSED 
smoketest_smartrest_400_samples_1Xms,"Smoketest Smart Rest 400 Samples 1Xms Delay",1,2022-05-04 08:31:14,105.99,PASSED 
smoketest_smartrest_400_samples_20ms,"Smoketest SmartRest 400 Samples 20ms Delay",1,2022-05-04 08:33:00,105.56,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-05-04 08:34:46,0.06,SKIPPED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-05-04 08:34:46,0.02,SKIPPED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-05-04 08:34:46,0.02,SKIPPED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-05-04 08:34:46,0.02,SKIPPED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-05-04 08:34:46,0.02,SKIPPED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-05-04 08:34:47,0.03,SKIPPED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-05-04 08:34:47,0.02,SKIPPED 
SoftwareManagement.sm_docker_install_remove_multiple,"Validate end to end behaviour for the docker plugin for multiple docker images with mixed versions",1,2022-05-04 08:34:47,0.03,SKIPPED 
SoftwareManagement.sm_fake_install_remove,"Validate end to end behaviour for the dummy plugin for installation and removal of packages",1,2022-05-04 08:34:47,0.02,SKIPPED 
SoftwareManagement.sm_fake_install_remove_multiple,"Validate end to end behaviour for the dummy-plugin for multiple packages",1,2022-05-04 08:34:47,0.03,SKIPPED 
SoftwareManagement.sm_mapper_fail_and_reconnect,"Validate the tedge-mapper-sm-c8y for receiving the last message on restart",1,2022-05-04 08:34:47,0.02,SKIPPED 
SoftwareManagement.sm_mixed_install_remove_multiple,"Validate end to end behaviour for the dummy-plugin for multiple packages with mixed versions",1,2022-05-04 08:34:47,0.03,SKIPPED 
call_tedge_-h,"Validate command line option -h",1,2022-05-04 08:34:47,0.45,PASSED 
call_tedge_-h_-V,"Validate command line option -h -V",1,2022-05-04 08:34:48,0.45,PASSED 
call_tedge_-V,"Validate command line option -V",1,2022-05-04 08:34:48,0.6,PASSED 
call_tedge_config_help,"Validate command line option help",1,2022-05-04 08:34:49,0.44,PASSED 
call_tedge_config_list,"Validate command line options config: get set unset",1,2022-05-04 08:34:49,23.43,PASSED 
tedge_agent_user_sudo_access,"Validate tedge-agent user has a limited sudo right",1,2022-05-04 08:35:13,0.02,SKIPPED 
tedge_software_update,"Software install from download path",1,2022-05-04 08:35:13,26.07,PASSED 
agent_init_session,"Validate tedge agent init session feature",1,2022-05-04 08:35:39,5.85,PASSED 
c8y_restart_bridge,"Bridge restart",1,2022-05-04 08:35:45,21.55,PASSED 
tedge_connect_test_negative,"Validate tedge connect c8y --test (negative case)",1,2022-05-04 08:36:07,0.59,PASSED 
tedge_connect_test_positive,"Validate tedge connect c8y --test (positive case)",1,2022-05-04 08:36:07,28.92,PASSED 
tedge_connect_test_sm_services,"Validate Software Management Services started and enabled on tedge connect c8y",1,2022-05-04 08:36:36,27.67,PASSED 
tedge_disconnect_test_sm_services,"Validate Software Management Services stopped and disabled on tedge disconnect c8y",1,2022-05-04 08:37:04,36.22,PASSED 
tedge_mapper_az_negative,"Validate the Azure Mapper that publishes an error message on tedge/errors when it receives an invalid JSON message on tedge/measurements",1,2022-05-04 08:37:40,2.42,PASSED 
tedge_mapper_az_with_timestamp,"Validate the Azure Mapper that publishes a Thin Edge JSON message with timestamp on az/messages/events/ when it receives a valid JSON message on tedge/measurements",1,2022-05-04 08:37:43,2.37,PASSED 
tedge_mapper_az_without_timestamp,"Validate the Azure Mapper that publishes a Thin Edge JSON message without timestamp on az/messages/events/ when it receives a valid JSON message on tedge/measurements and az.mapper.timestamp is configured false",1,2022-05-04 08:37:45,3.53,PASSED 
mapper_awaits_before_reconnect,"Validate mapper doesn't reconnect too often",1,2022-05-04 08:37:49,7.43,FAILED 
runtime_start_two_mappers,"Validate two mappers can't be started at the same time",1,2022-05-04 08:37:56,1.76,FAILED 
sm_tedge_mapper_init_session,"Validate tedge_mapper_sm_c8y init session feature",1,2022-05-04 08:37:58,34.91,PASSED 
tedge_mapper_c8y_alarms,"Validate that alarms sent to tedge/alarms topic \ gets mapped as alarms in Cumulocity",1,2022-05-04 08:38:33,25.51,PASSED 
tedge_mapper_c8y_child_device_measurement,"Validate that measurements sent to tedge/measurements/child topic gets mapped as the child device's measurement in Cumulocity",1,2022-05-04 08:38:59,35.24,PASSED 
tedge_mapper_c8y_packet_threshold_size,"Validate the Cumulocity Mapper accepted threshold packet size when it receives a message on tedge/measurements",1,2022-05-04 08:39:34,2.96,FAILED 



