id, title, cycle, startTime, duration, outcome
docker_plugin_finalize,"Validate docker plugin finalize command",1,2022-06-02 09:28:13,34.33,PASSED 
docker_plugin_install,"Validate docker plugin install",1,2022-06-02 09:28:47,32.79,PASSED 
docker_plugin_install_with_version,"Validate docker plugin install",1,2022-06-02 09:29:20,32.1,PASSED 
docker_plugin_remove,"Validate docker plugin remove",1,2022-06-02 09:29:52,35.43,PASSED 
docker_plugin_remove_with_version,"Validate docker plugin remove with version",1,2022-06-02 09:30:28,34.24,PASSED 
docker_plugin_update,"Validate docker plugin install updates existing containers",1,2022-06-02 09:31:02,68.51,PASSED 
SoftwareManagement.sm_docker_install_remove_multiple,"Validate end to end behaviour for the docker plugin for multiple docker images with mixed versions",1,2022-06-02 09:32:10,162.82,BLOCKED 



