id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-07-20 11:00:42,6.12,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-07-20 11:00:48,151.23,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-07-20 11:03:20,64.39,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-07-20 11:04:24,11.31,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-07-20 11:04:35,56.12,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-07-20 11:05:32,21.92,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-07-20 11:05:54,56.14,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-07-20 11:06:50,26.05,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-07-20 11:07:16,3.0,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-07-20 11:07:19,21.27,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-07-20 11:07:40,95.19,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-07-20 11:09:15,64.87,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-07-20 11:10:20,8.57,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-07-20 11:10:29,92.66,PASSED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-07-20 11:12:02,15.88,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-07-20 11:12:17,95.01,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-07-20 11:13:52,71.84,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-07-20 11:15:04,60.52,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-07-20 11:16:05,164.07,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-07-20 11:18:49,0.53,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-07-20 11:18:50,86.32,BLOCKED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-07-20 11:20:16,93.29,PASSED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-07-20 11:21:49,154.58,PASSED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-07-20 11:24:24,155.47,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-07-20 11:26:59,178.95,FAILED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-07-20 11:29:58,179.29,BLOCKED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-07-20 11:32:58,150.33,PASSED 



