id, title, cycle, startTime, duration, outcome
docker_plugin_finalize,"Validate docker plugin finalize command",1,2022-07-19 14:30:45,36.29,PASSED 
docker_plugin_install,"Validate docker plugin install",1,2022-07-19 14:31:21,37.78,PASSED 
docker_plugin_install_with_version,"Validate docker plugin install",1,2022-07-19 14:31:59,32.7,PASSED 
docker_plugin_remove,"Validate docker plugin remove",1,2022-07-19 14:32:32,43.19,PASSED 
docker_plugin_remove_with_version,"Validate docker plugin remove with version",1,2022-07-19 14:33:15,34.44,PASSED 
docker_plugin_update,"Validate docker plugin install updates existing containers",1,2022-07-19 14:33:49,63.26,PASSED 
SoftwareManagement.sm_docker_install_remove_multiple,"Validate end to end behaviour for the docker plugin for multiple docker images with mixed versions",1,2022-07-19 14:34:53,154.69,PASSED 



