id, title, cycle, startTime, duration, outcome
docker_plugin_finalize,"Validate docker plugin finalize command",1,2022-06-08 13:52:29,28.33,PASSED 
docker_plugin_install,"Validate docker plugin install",1,2022-06-08 13:52:57,33.65,PASSED 
docker_plugin_install_with_version,"Validate docker plugin install",1,2022-06-08 13:53:31,37.17,PASSED 
docker_plugin_remove,"Validate docker plugin remove",1,2022-06-08 13:54:08,34.47,PASSED 
docker_plugin_remove_with_version,"Validate docker plugin remove with version",1,2022-06-08 13:54:43,35.2,PASSED 
docker_plugin_update,"Validate docker plugin install updates existing containers",1,2022-06-08 13:55:18,64.23,PASSED 
SoftwareManagement.sm_docker_install_remove_multiple,"Validate end to end behaviour for the docker plugin for multiple docker images with mixed versions",1,2022-06-08 13:56:22,150.84,PASSED 



