id, title, cycle, startTime, duration, outcome
docker_plugin_finalize,"Validate docker plugin finalize command",1,2022-07-27 10:07:44,34.77,PASSED 
docker_plugin_install,"Validate docker plugin install",1,2022-07-27 10:08:19,33.75,PASSED 
docker_plugin_install_with_version,"Validate docker plugin install",1,2022-07-27 10:08:53,32.52,PASSED 
docker_plugin_remove,"Validate docker plugin remove",1,2022-07-27 10:09:26,33.38,PASSED 
docker_plugin_remove_with_version,"Validate docker plugin remove with version",1,2022-07-27 10:09:59,34.47,PASSED 
docker_plugin_update,"Validate docker plugin install updates existing containers",1,2022-07-27 10:10:34,63.46,PASSED 
SoftwareManagement.sm_docker_install_remove_multiple,"Validate end to end behaviour for the docker plugin for multiple docker images with mixed versions",1,2022-07-27 10:11:37,153.65,PASSED 



