id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-04-21 13:48:32,6.53,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-04-21 13:48:39,100.42,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-04-21 13:50:19,64.44,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-04-21 13:51:24,11.17,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-04-21 13:51:35,56.1,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-04-21 13:52:31,21.88,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-04-21 13:52:53,55.63,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-04-21 13:53:49,25.83,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-04-21 13:54:15,2.97,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-04-21 13:54:18,18.14,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-04-21 13:54:36,95.02,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-04-21 13:56:11,64.67,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-04-21 13:57:16,8.56,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-04-21 13:57:24,92.2,PASSED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-04-21 13:58:56,15.89,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-04-21 13:59:12,94.56,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-04-21 14:00:47,73.63,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-04-21 14:02:01,63.34,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-04-21 14:03:04,168.11,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-04-21 14:05:52,0.54,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-04-21 14:05:53,86.6,BLOCKED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-04-21 14:07:19,95.18,PASSED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-04-21 14:08:55,156.31,PASSED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-04-21 14:11:31,157.65,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-04-21 14:14:09,184.15,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-04-21 14:17:13,178.58,BLOCKED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-04-21 14:20:11,159.12,PASSED 



