id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-05-25 11:07:03,6.13,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-05-25 11:07:10,101.85,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-05-25 11:08:51,64.57,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-05-25 11:09:56,11.29,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-05-25 11:10:07,56.09,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-05-25 11:11:03,21.98,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-05-25 11:11:25,55.78,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-05-25 11:12:21,26.36,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-05-25 11:12:48,2.97,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-05-25 11:12:51,42.76,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-05-25 11:13:33,96.51,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-05-25 11:15:10,65.29,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-05-25 11:16:15,8.62,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-05-25 11:16:24,93.0,PASSED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-05-25 11:17:57,15.96,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-05-25 11:18:13,95.55,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-05-25 11:19:49,72.21,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-05-25 11:21:01,60.49,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-05-25 11:22:01,152.57,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-05-25 11:24:34,0.53,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-05-25 11:24:35,189.47,BLOCKED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-05-25 11:27:44,166.1,BLOCKED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-05-25 11:30:30,164.56,BLOCKED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-05-25 11:33:15,166.19,BLOCKED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-05-25 11:36:01,166.25,BLOCKED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-05-25 11:38:47,166.32,BLOCKED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-05-25 11:41:34,167.3,BLOCKED 



