id, title, cycle, startTime, duration, outcome
docker_plugin_finalize,"Validate docker plugin finalize command",1,2022-07-19 14:30:55,35.17,PASSED 
docker_plugin_install,"Validate docker plugin install",1,2022-07-19 14:31:30,36.99,PASSED 
docker_plugin_install_with_version,"Validate docker plugin install",1,2022-07-19 14:32:07,32.7,PASSED 
docker_plugin_remove,"Validate docker plugin remove",1,2022-07-19 14:32:40,33.27,PASSED 
docker_plugin_remove_with_version,"Validate docker plugin remove with version",1,2022-07-19 14:33:13,34.61,PASSED 
docker_plugin_update,"Validate docker plugin install updates existing containers",1,2022-07-19 14:33:48,63.61,PASSED 
SoftwareManagement.sm_docker_install_remove_multiple,"Validate end to end behaviour for the docker plugin for multiple docker images with mixed versions",1,2022-07-19 14:34:51,153.95,PASSED 



