id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-05-25 12:58:55,6.21,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-05-25 12:59:02,101.95,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-05-25 13:00:44,64.7,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-05-25 13:01:48,11.36,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-05-25 13:02:00,56.55,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-05-25 13:02:56,21.91,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-05-25 13:03:18,55.91,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-05-25 13:04:14,26.23,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-05-25 13:04:40,3.02,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-05-25 13:04:44,22.27,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-05-25 13:05:06,95.6,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-05-25 13:06:41,65.58,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-05-25 13:07:47,8.51,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-05-25 13:07:56,92.98,PASSED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-05-25 13:09:29,15.92,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-05-25 13:09:45,95.21,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-05-25 13:11:20,72.27,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-05-25 13:12:32,60.42,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-05-25 13:13:33,152.8,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-05-25 13:16:05,0.54,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-05-25 13:16:06,189.91,BLOCKED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-05-25 13:19:16,165.89,BLOCKED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-05-25 13:22:02,166.27,BLOCKED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-05-25 13:24:48,167.13,BLOCKED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-05-25 13:27:35,167.3,BLOCKED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-05-25 13:30:23,167.1,BLOCKED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-05-25 13:33:10,165.94,BLOCKED 



