id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-06-16 14:22:51,6.14,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-06-16 14:22:58,150.41,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-06-16 14:25:28,64.59,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-06-16 14:26:33,11.3,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-06-16 14:26:44,56.5,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-06-16 14:27:40,21.79,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-06-16 14:28:02,55.91,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-06-16 14:28:58,25.94,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-06-16 14:29:24,2.97,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-06-16 14:29:27,21.37,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-06-16 14:29:49,95.58,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-06-16 14:31:24,65.27,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-06-16 14:32:29,8.56,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-06-16 14:32:38,92.9,PASSED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-06-16 14:34:11,15.96,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-06-16 14:34:27,95.46,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-06-16 14:36:03,72.05,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-06-16 14:37:15,60.71,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-06-16 14:38:15,164.87,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-06-16 14:41:00,0.53,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-06-16 14:41:01,85.37,BLOCKED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-06-16 14:42:26,96.17,PASSED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-06-16 14:44:02,155.56,PASSED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-06-16 14:46:38,156.1,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-06-16 14:49:14,179.61,FAILED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-06-16 14:52:14,177.83,BLOCKED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-06-16 14:55:12,150.21,PASSED 



