id, title, cycle, startTime, duration, outcome
docker_plugin_finalize,"Validate docker plugin finalize command",1,2022-04-27 09:17:17,32.3,PASSED 
docker_plugin_install,"Validate docker plugin install",1,2022-04-27 09:17:50,35.45,PASSED 
docker_plugin_install_with_version,"Validate docker plugin install",1,2022-04-27 09:18:25,33.36,PASSED 
docker_plugin_remove,"Validate docker plugin remove",1,2022-04-27 09:18:58,33.72,PASSED 
docker_plugin_remove_with_version,"Validate docker plugin remove with version",1,2022-04-27 09:19:32,34.14,PASSED 
docker_plugin_update,"Validate docker plugin install updates existing containers",1,2022-04-27 09:20:06,64.2,PASSED 
SoftwareManagement.sm_docker_install_remove_multiple,"Validate end to end behaviour for the docker plugin for multiple docker images with mixed versions",1,2022-04-27 09:21:11,154.52,PASSED 



