id, title, cycle, startTime, duration, outcome
docker_plugin_finalize,"Validate docker plugin finalize command",1,2022-07-20 11:37:05,35.17,PASSED 
docker_plugin_install,"Validate docker plugin install",1,2022-07-20 11:37:41,33.96,PASSED 
docker_plugin_install_with_version,"Validate docker plugin install",1,2022-07-20 11:38:15,32.57,PASSED 
docker_plugin_remove,"Validate docker plugin remove",1,2022-07-20 11:38:47,33.05,PASSED 
docker_plugin_remove_with_version,"Validate docker plugin remove with version",1,2022-07-20 11:39:20,34.23,PASSED 
docker_plugin_update,"Validate docker plugin install updates existing containers",1,2022-07-20 11:39:55,63.05,PASSED 
SoftwareManagement.sm_docker_install_remove_multiple,"Validate end to end behaviour for the docker plugin for multiple docker images with mixed versions",1,2022-07-20 11:40:58,153.01,PASSED 



