id, title, cycle, startTime, duration, outcome
docker_plugin_finalize,"Validate docker plugin finalize command",1,2022-07-25 14:24:31,29.46,PASSED 
docker_plugin_install,"Validate docker plugin install",1,2022-07-25 14:25:01,32.96,PASSED 
docker_plugin_install_with_version,"Validate docker plugin install",1,2022-07-25 14:25:34,33.68,PASSED 
docker_plugin_remove,"Validate docker plugin remove",1,2022-07-25 14:26:07,33.45,PASSED 
docker_plugin_remove_with_version,"Validate docker plugin remove with version",1,2022-07-25 14:26:41,34.3,PASSED 
docker_plugin_update,"Validate docker plugin install updates existing containers",1,2022-07-25 14:27:15,62.9,PASSED 
SoftwareManagement.sm_docker_install_remove_multiple,"Validate end to end behaviour for the docker plugin for multiple docker images with mixed versions",1,2022-07-25 14:28:18,150.83,PASSED 



