id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-07-19 13:54:15,6.12,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-07-19 13:54:21,150.51,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-07-19 13:56:52,64.84,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-07-19 13:57:57,11.45,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-07-19 13:58:08,56.85,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-07-19 13:59:05,21.85,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-07-19 13:59:27,55.94,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-07-19 14:00:23,25.93,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-07-19 14:00:49,3.0,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-07-19 14:00:52,18.38,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-07-19 14:01:10,95.31,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-07-19 14:02:46,65.42,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-07-19 14:03:51,8.66,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-07-19 14:04:00,93.22,PASSED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-07-19 14:05:33,15.99,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-07-19 14:05:49,95.48,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-07-19 14:07:25,71.99,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-07-19 14:08:37,60.48,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-07-19 14:09:37,165.06,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-07-19 14:12:22,0.55,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-07-19 14:12:23,85.33,BLOCKED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-07-19 14:13:48,93.96,PASSED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-07-19 14:15:22,154.04,PASSED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-07-19 14:17:56,157.07,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-07-19 14:20:33,178.65,FAILED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-07-19 14:23:32,177.32,BLOCKED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-07-19 14:26:29,150.23,PASSED 



