id, title, cycle, startTime, duration, outcome
docker_plugin_finalize,"Validate docker plugin finalize command",1,2022-07-26 17:08:12,29.77,PASSED 
docker_plugin_install,"Validate docker plugin install",1,2022-07-26 17:08:42,35.56,PASSED 
docker_plugin_install_with_version,"Validate docker plugin install",1,2022-07-26 17:09:17,32.7,PASSED 
docker_plugin_remove,"Validate docker plugin remove",1,2022-07-26 17:09:50,32.94,PASSED 
docker_plugin_remove_with_version,"Validate docker plugin remove with version",1,2022-07-26 17:10:23,34.16,PASSED 
docker_plugin_update,"Validate docker plugin install updates existing containers",1,2022-07-26 17:10:57,62.77,PASSED 
SoftwareManagement.sm_docker_install_remove_multiple,"Validate end to end behaviour for the docker plugin for multiple docker images with mixed versions",1,2022-07-26 17:12:00,149.75,PASSED 



