id, title, cycle, startTime, duration, outcome
docker_plugin_finalize,"Validate docker plugin finalize command",1,2022-07-22 01:23:44,27.73,PASSED 
docker_plugin_install,"Validate docker plugin install",1,2022-07-22 01:24:12,34.65,PASSED 
docker_plugin_install_with_version,"Validate docker plugin install",1,2022-07-22 01:24:47,33.64,PASSED 
docker_plugin_remove,"Validate docker plugin remove",1,2022-07-22 01:25:21,35.46,PASSED 
docker_plugin_remove_with_version,"Validate docker plugin remove with version",1,2022-07-22 01:25:56,34.37,PASSED 
docker_plugin_update,"Validate docker plugin install updates existing containers",1,2022-07-22 01:26:31,63.66,PASSED 
SoftwareManagement.sm_docker_install_remove_multiple,"Validate end to end behaviour for the docker plugin for multiple docker images with mixed versions",1,2022-07-22 01:27:34,152.34,PASSED 



