id, title, cycle, startTime, duration, outcome
docker_plugin_finalize,"Validate docker plugin finalize command",1,2022-07-20 11:36:57,35.54,PASSED 
docker_plugin_install,"Validate docker plugin install",1,2022-07-20 11:37:32,33.21,PASSED 
docker_plugin_install_with_version,"Validate docker plugin install",1,2022-07-20 11:38:06,32.9,PASSED 
docker_plugin_remove,"Validate docker plugin remove",1,2022-07-20 11:38:39,33.27,PASSED 
docker_plugin_remove_with_version,"Validate docker plugin remove with version",1,2022-07-20 11:39:12,34.42,PASSED 
docker_plugin_update,"Validate docker plugin install updates existing containers",1,2022-07-20 11:39:46,63.18,PASSED 
SoftwareManagement.sm_docker_install_remove_multiple,"Validate end to end behaviour for the docker plugin for multiple docker images with mixed versions",1,2022-07-20 11:40:49,150.75,PASSED 



