id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-07-26 07:32:24,6.11,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-07-26 07:32:30,150.97,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-07-26 07:35:01,64.52,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-07-26 07:36:06,11.32,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-07-26 07:36:17,55.98,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-07-26 07:37:13,21.98,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-07-26 07:37:35,55.91,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-07-26 07:38:31,26.09,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-07-26 07:38:57,2.97,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-07-26 07:39:00,19.63,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-07-26 07:39:20,95.82,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-07-26 07:40:56,65.22,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-07-26 07:42:01,8.92,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-07-26 07:42:10,93.67,PASSED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-07-26 07:43:43,15.95,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-07-26 07:43:59,95.15,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-07-26 07:45:35,72.0,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-07-26 07:46:47,60.82,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-07-26 07:47:48,164.54,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-07-26 07:50:32,0.53,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-07-26 07:50:33,54.49,BLOCKED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-07-26 07:51:27,78.39,BLOCKED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-07-26 07:52:46,31.0,BLOCKED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-07-26 07:53:17,30.37,BLOCKED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-07-26 07:53:47,29.08,BLOCKED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-07-26 07:54:16,29.14,BLOCKED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-07-26 07:54:45,28.93,BLOCKED 



