id, title, cycle, startTime, duration, outcome
docker_plugin_finalize,"Validate docker plugin finalize command",1,2022-07-16 12:23:30,34.16,PASSED 
docker_plugin_install,"Validate docker plugin install",1,2022-07-16 12:24:04,34.3,PASSED 
docker_plugin_install_with_version,"Validate docker plugin install",1,2022-07-16 12:24:38,46.43,PASSED 
docker_plugin_remove,"Validate docker plugin remove",1,2022-07-16 12:25:25,33.12,PASSED 
docker_plugin_remove_with_version,"Validate docker plugin remove with version",1,2022-07-16 12:25:58,34.62,PASSED 
docker_plugin_update,"Validate docker plugin install updates existing containers",1,2022-07-16 12:26:33,72.22,PASSED 
SoftwareManagement.sm_docker_install_remove_multiple,"Validate end to end behaviour for the docker plugin for multiple docker images with mixed versions",1,2022-07-16 12:27:45,154.89,PASSED 



