id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-05-09 14:53:34,6.12,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-05-09 14:53:40,150.47,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-05-09 14:56:11,64.22,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-05-09 14:57:15,11.33,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-05-09 14:57:26,56.23,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-05-09 14:58:22,21.73,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-05-09 14:58:44,55.68,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-05-09 14:59:40,26.08,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-05-09 15:00:06,3.02,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-05-09 15:00:09,17.96,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-05-09 15:00:27,95.19,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-05-09 15:02:02,65.19,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-05-09 15:03:08,8.61,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-05-09 15:03:16,92.84,PASSED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-05-09 15:04:49,15.78,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-05-09 15:05:05,95.15,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-05-09 15:06:40,71.95,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-05-09 15:07:52,61.73,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-05-09 15:08:54,166.64,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-05-09 15:11:41,0.55,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-05-09 15:11:41,85.89,BLOCKED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-05-09 15:13:07,93.99,PASSED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-05-09 15:14:41,154.7,PASSED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-05-09 15:17:16,154.69,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-05-09 15:19:51,177.84,FAILED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-05-09 15:22:48,179.13,BLOCKED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-05-09 15:25:48,153.72,PASSED 



