id, title, cycle, startTime, duration, outcome
apt_fail_noarg,"Validate apt plugin fetures(prepare, list, install, remove finalize) without arguments",1,2022-05-20 13:36:30,6.13,PASSED 
apt_finalize,"Validate apt plugin finalize - dense version",1,2022-05-20 13:36:36,150.06,PASSED 
apt_install,"Validate apt plugin prepare - dense version",1,2022-05-20 13:39:06,64.47,PASSED 
apt_install_fail,"Validate apt plugin prepare - failing",1,2022-05-20 13:40:11,11.34,PASSED 
apt_install_local_file,"Validate apt plugin install from local file - SUCCESS case",1,2022-05-20 13:40:22,56.07,PASSED 
apt_install_local_file_fail,"Validate apt plugin install from local file - FAIL case",1,2022-05-20 13:41:18,21.94,PASSED 
apt_install_local_file_with_version,"Validate apt plugin install from local file AND with a version - SUCCESS case",1,2022-05-20 13:41:40,55.81,PASSED 
apt_install_local_file_with_version_fail,"Validate apt plugin install from local file AND with a version - FAIL case",1,2022-05-20 13:42:36,26.17,PASSED 
apt_list_format,"Validate apt plugin list output format",1,2022-05-20 13:43:02,2.92,PASSED 
apt_prepare,"Validate apt plugin install - dense version",1,2022-05-20 13:43:05,18.26,PASSED 
apt_prepare_install_finalize,"Validate apt plugin install use case",1,2022-05-20 13:43:23,95.05,PASSED 
apt_remove,"Validate apt plugin prepare - dense version",1,2022-05-20 13:44:59,64.98,PASSED 
apt_remove_fail,"Validate apt plugin prepare - failing",1,2022-05-20 13:46:04,8.61,PASSED 
apt_sequence_install_with_version,"Validate apt plugin install with version use case",1,2022-05-20 13:46:12,93.41,PASSED 
apt_sequence_install_with_version_fail,"Validate apt plugin install with version fails use case",1,2022-05-20 13:47:46,16.0,PASSED 
apt_sequence_remove,"Validate apt plugin prepare install remove finalize use case",1,2022-05-20 13:48:02,95.04,PASSED 
apt_sequence_remove_with_version,"Validate apt plugin remove with version use case",1,2022-05-20 13:49:37,71.72,PASSED 
apt_sequence_remove_with_version_fail,"Validate apt plugin remove with version fails when the version not found",1,2022-05-20 13:50:49,60.37,PASSED 
apt_update_list,"Validate apt plugin update-list command use case",1,2022-05-20 13:51:49,125.53,PASSED 
apt_wrong_option,"Validate apt plugin install",1,2022-05-20 13:53:54,0.53,PASSED 
SoftwareManagement.sm_apt_install_download_path,"Install package to directory specified in tedge config set tmp.path",1,2022-05-20 13:53:55,85.32,BLOCKED 
SoftwareManagement.sm_apt_install_fail,"Validate end to end behaviour for a failing installation",1,2022-05-20 13:55:20,96.18,PASSED 
SoftwareManagement.sm_apt_install_remove,"Validate end to end behaviour for the apt plugin for installation and removal of packages",1,2022-05-20 13:56:57,154.69,PASSED 
SoftwareManagement.sm_apt_install_remove_default,"Validate end to end behaviour for the default plugin for installation and removal of packages",1,2022-05-20 13:59:31,156.73,PASSED 
SoftwareManagement.sm_apt_install_remove_multiple,"Validate end to end behaviour for the apt plugin for multiple packages",1,2022-05-20 14:02:08,179.83,FAILED 
SoftwareManagement.sm_apt_install_remove_multiple_mixed,"Validate end to end behaviour for the apt plugin for multiple packages with mixed versions",1,2022-05-20 14:05:08,178.79,BLOCKED 
SoftwareManagement.sm_apt_install_remove_with_version,"Validate end to end behaviour for the apt plugin for packages with version",1,2022-05-20 14:08:07,153.04,PASSED 



