id, title, cycle, startTime, duration, outcome
docker_plugin_finalize,"Validate docker plugin finalize command",1,2022-06-22 14:45:34,34.1,PASSED 
docker_plugin_install,"Validate docker plugin install",1,2022-06-22 14:46:09,34.93,PASSED 
docker_plugin_install_with_version,"Validate docker plugin install",1,2022-06-22 14:46:43,32.74,PASSED 
docker_plugin_remove,"Validate docker plugin remove",1,2022-06-22 14:47:16,33.03,PASSED 
docker_plugin_remove_with_version,"Validate docker plugin remove with version",1,2022-06-22 14:47:49,34.32,PASSED 
docker_plugin_update,"Validate docker plugin install updates existing containers",1,2022-06-22 14:48:24,63.41,PASSED 
SoftwareManagement.sm_docker_install_remove_multiple,"Validate end to end behaviour for the docker plugin for multiple docker images with mixed versions",1,2022-06-22 14:49:27,154.14,PASSED 



